normal_gst_5,sw_gst_5,lemmas_gst_5,normal_gst_10,sw_gst_10,lemmas_gst_10,normal_char_2gram,sw_char_2gram,lemmas_char_2gram,normal_char_3gram,sw_char_3gram,lemmas_char_3gram,normal_char_4gram,sw_char_4gram,lemmas_char_4gram,normal_char_5gram,sw_char_5gram,lemmas_char_5gram,gs
0.6164383561643836,0.631578947368421,0.625,0.3698630136986301,0.35964912280701755,0.3482142857142857,0.6545646208404928,0.6599369789170212,0.6509051110812689,0.5781055931974257,0.5098317207916528,0.5081051612725529,0.6135155360471882,0.48781002818751307,0.486133467305144,0.6331707792099976,0.47942112885325616,0.4831830344373278,0.8800000000000001
0.8587570621468926,0.8142857142857143,0.8188405797101449,0.7853107344632768,0.6857142857142857,0.6884057971014492,0.9033639822831433,0.8755215725945851,0.8752261692371507,0.8748617902799307,0.8191826088679596,0.8249788658206172,0.8791466639185077,0.7888512089182698,0.798547264508688,0.8958159789096098,0.7815277705458666,0.7935661842275656,0.8400000000000001
0.8604651162790697,0.8202247191011236,0.8202247191011236,0.7984496124031008,0.5617977528089888,0.5617977528089888,0.8979093716937324,0.8625861480186586,0.8625861480186586,0.8511221238438805,0.7942647496928514,0.7942647496928514,0.8330314243597822,0.7447101672686122,0.7447101672686122,0.8248531899472981,0.7073764891646738,0.7073764891646738,1.0
0.8853503184713376,0.9,0.9074074074074074,0.8535031847133758,0.7818181818181819,0.7870370370370371,0.970597682644115,0.9658798889564646,0.9729850667411147,0.9014834941810513,0.8724977342442797,0.901130678659163,0.8602225658258756,0.81494402074856,0.8683430072895,0.8370481816583615,0.7607336786187506,0.8385993058846197,1.0
0.8285714285714286,0.9056603773584906,0.98,0.5571428571428572,0.660377358490566,0.98,0.8552968140682822,0.8756429244086698,1.0000000000000004,0.7310746088575646,0.7666814815451337,0.9343799110188101,0.6319996865864204,0.6760062394771509,0.8733761738970163,0.5675322673810186,0.6026899598094315,0.8236648902038771,1.0
0.5392156862745098,0.5633802816901409,0.5714285714285714,0.47058823529411764,0.4647887323943662,0.4714285714285714,0.7025726810908046,0.6238449559986399,0.6307605028410658,0.5448084799201109,0.4992305617904581,0.5046490777898,0.5499397787601203,0.47696256941054826,0.4814533419415462,0.5679764745277052,0.48503986909878133,0.4890055394149727,0.6799999999999999
0.5441176470588235,0.3404255319148936,0.43478260869565216,0.22058823529411764,0.0,0.0,0.5614024226539737,0.4613331796248834,0.4473063050666555,0.5508373849146407,0.4622506424633474,0.44956564916373404,0.5661789838831249,0.44951861227138884,0.43809113841323494,0.5648076119488497,0.45621130507115204,0.4466894412413285,1.0
0.47368421052631576,0.42857142857142855,0.42168674698795183,0.42105263157894735,0.35714285714285715,0.3493975903614458,0.6663126110106922,0.5947729764265175,0.5916761736490246,0.4683346140020518,0.3732582995836338,0.3641796201016083,0.4370684276973854,0.3115565776309516,0.3020802766245978,0.45074950406377373,0.28382982363261333,0.2749865330050931,0.8
0.5308641975308642,0.5319148936170213,0.5333333333333333,0.4691358024691358,0.3404255319148936,0.3333333333333333,0.5871776476088624,0.5013099852723282,0.48190327498257834,0.46025525336606066,0.4112070550676187,0.4059332302447147,0.4211047905431416,0.3941567186828417,0.38866191559348484,0.40561512211040535,0.37994437262911335,0.3642944127200891,0.64
0.8571428571428571,0.8484848484848485,0.8461538461538461,0.7362637362637363,0.7727272727272727,0.7692307692307693,0.8632693293771367,0.8421253958597431,0.8399899082462414,0.770550281177199,0.7402695125779342,0.7438232781373686,0.7501549783294091,0.7026550229183027,0.7061992294503148,0.7515384434268039,0.706319467236209,0.7092039285879523,1.0
0.6542056074766355,0.6296296296296297,0.625,0.6542056074766355,0.6296296296296297,0.625,0.7342330966194165,0.7019120336507139,0.6986075808676409,0.6144816470353841,0.5625503890303566,0.5672268104110094,0.5734163728956505,0.47636577736898683,0.49086930417226826,0.5500939057584758,0.41701588179380505,0.43640826811461975,0.8800000000000001
0.43283582089552236,0.4423076923076923,0.44,0.43283582089552236,0.2692307692307692,0.26,0.4344183281460512,0.4224057850439748,0.37860969301696545,0.38258126577888646,0.33998951979567155,0.32584330589435845,0.3627291233709277,0.3066638233521585,0.29349757264204085,0.33319193852236006,0.2624118348468865,0.2596376484572374,0.72
0.4383561643835616,0.44,0.42857142857142855,0.2465753424657534,0.28,0.2857142857142857,0.5306012652568699,0.4377647724216116,0.4136131618179703,0.46985519018972416,0.31279463561521453,0.30187750671885616,0.5076927662784286,0.2882904890362603,0.2783848927798045,0.5348156637110888,0.26273692441752916,0.2538257222673871,0.72
0.35555555555555557,0.3561643835616438,0.3472222222222222,0.2777777777777778,0.136986301369863,0.0,0.3778020590542364,0.34879827689071047,0.34058904375508636,0.2674304801948023,0.2050508191422279,0.2131183300091234,0.2539926683609,0.16671301539226113,0.17270857827537878,0.23671158316580182,0.13170234273695294,0.1360752694848384,0.16
0.3246753246753247,0.38596491228070173,0.3888888888888889,0.14285714285714285,0.0,0.0,0.3880202940797864,0.3669381215360954,0.3644459841570524,0.30696851362301436,0.2773060681218325,0.2720902584969815,0.27667759769808176,0.24193136159152362,0.2368211455157351,0.2430267748045901,0.2075230234668595,0.20279183145736832,0.27999999999999997
0.7950310559006211,0.7978723404255319,0.7849462365591398,0.7453416149068323,0.7340425531914894,0.6666666666666666,0.9238891928519475,0.90862902043205,0.9000466416253905,0.8477107859461579,0.8110962753087765,0.779543060754872,0.8391284904505888,0.7717976857823372,0.7411680020967857,0.8437832267752013,0.7572457664456214,0.718598702727179,0.64
0.5402298850574713,0.5076923076923077,0.5,0.43103448275862066,0.46153846153846156,0.4523809523809524,0.7142594604049259,0.6661383631239484,0.6587379365876568,0.5933672141311225,0.5058479411523097,0.48425323819237254,0.5847232019168827,0.4766625140763197,0.4563607414115437,0.5863722701920917,0.4635096431413392,0.44564973982114237,0.76
0.5929203539823009,0.5425531914893617,0.5760869565217391,0.48672566371681414,0.46808510638297873,0.5,0.6893910789844286,0.6748635323440146,0.6715551944771254,0.47177669022176677,0.45958944442787414,0.4712560398309071,0.4348577163978542,0.40950886621296256,0.4297836006626144,0.43680864615153586,0.39375954426425613,0.41175374861178754,0.8400000000000001
0.8032786885245902,0.8295454545454546,0.8275862068965517,0.6721311475409836,0.6477272727272727,0.6436781609195402,0.880139871601013,0.8919591182290721,0.9022814793568452,0.7790777197860961,0.7858005492614202,0.8127026379542917,0.7293480185938137,0.7049004441912494,0.7376610321719795,0.6933663174494853,0.6404091648883127,0.6726404624163447,0.6
0.5364238410596026,0.5409836065573771,0.5423728813559322,0.4900662251655629,0.48360655737704916,0.4830508474576271,0.7606105738602534,0.7152009438041577,0.7218513521531936,0.6407437533640489,0.6016837167618952,0.5952046849915658,0.6233418648978184,0.5788893668875292,0.5722581976751112,0.6038060817305336,0.5610671127834815,0.5605441074565547,0.72
0.6224489795918368,0.6710526315789473,0.6621621621621622,0.5,0.3026315789473684,0.2972972972972973,0.6669936848762476,0.7035031864084312,0.6720839221734827,0.5559763662786066,0.6065124107967328,0.5732554467494116,0.501489106475894,0.5375922571100563,0.5182305345281576,0.4823910594201348,0.5032948228017724,0.48825903357001743,0.6
0.4782608695652174,0.5517241379310345,0.5517241379310345,0.4260869565217391,0.40229885057471265,0.40229885057471265,0.5508914077918131,0.567262332098933,0.567262332098933,0.4748590437527208,0.489539728499425,0.489539728499425,0.4858057020117729,0.48946581724603344,0.48946581724603344,0.4784738002796272,0.47272142600779665,0.47272142600779665,0.6
0.512396694214876,0.5656565656565656,0.5656565656565656,0.3884297520661157,0.47474747474747475,0.47474747474747475,0.6288859393753307,0.60329820548739,0.60329820548739,0.4421594855739737,0.4657631135153728,0.4657631135153728,0.37136434078138497,0.4280094077883255,0.4280094077883255,0.351618766220322,0.4332768002025133,0.4332768002025133,0.6
0.8380281690140845,0.8103448275862069,0.8053097345132744,0.7746478873239436,0.6810344827586207,0.6814159292035398,0.8837981751992082,0.8936516739141392,0.886319396395852,0.8174495470235428,0.803448461656042,0.7840640131857372,0.8122716792349166,0.7761850375388976,0.7564847418691157,0.8209118457906053,0.7640297188452381,0.7458680656966493,0.96
0.41911764705882354,0.5233644859813084,0.5188679245283019,0.41911764705882354,0.5233644859813084,0.4339622641509434,0.6012354097838036,0.6770869860567355,0.6737412568236089,0.4111265908723033,0.48921450551704665,0.500359235304589,0.3363251442455665,0.3945581413093648,0.40296278690703774,0.2842246645395872,0.3220426510767212,0.3282494883358889,0.5
0.34285714285714286,0.4444444444444444,0.4339622641509434,0.34285714285714286,0.4444444444444444,0.4339622641509434,0.37596827391071513,0.3590001733370974,0.3478591658306588,0.2759326253471644,0.3012907600689763,0.290608382764516,0.23948797570738484,0.30580129373562553,0.2964556032902394,0.22000987041500888,0.3188028370612499,0.3264531508091858,0.45
0.46078431372549017,0.40963855421686746,0.4146341463414634,0.35294117647058826,0.40963855421686746,0.4146341463414634,0.5068629125499209,0.4574063799982128,0.466527938137597,0.48745938171337044,0.3748493970558865,0.38173058081514055,0.5428672125888918,0.3592480097764897,0.3650709164351873,0.5703652645564803,0.32679518117125916,0.3312982083233623,0.7
0.45569620253164556,0.45588235294117646,0.453125,0.45569620253164556,0.45588235294117646,0.453125,0.535868656450882,0.48646514545721425,0.4807327434298973,0.4359391644917195,0.4357341578875369,0.4272778642656013,0.4429272955841894,0.45116102058964946,0.45116102058964946,0.44535904613058086,0.4639959581576192,0.46806740732691,0.7
0.7307692307692307,0.6379310344827587,0.6379310344827587,0.6538461538461539,0.5344827586206896,0.5344827586206896,0.7391740664417985,0.7261601481754622,0.7261601481754622,0.6927324330986178,0.6400538209184472,0.6400538209184472,0.7084389333646369,0.6361591258750483,0.6361591258750483,0.714793718269858,0.6243589155766726,0.6243589155766726,0.6
0.4528301886792453,0.4186046511627907,0.36470588235294116,0.27358490566037735,0.11627906976744186,0.11764705882352941,0.5704898839183776,0.5248406883645058,0.5197233961914134,0.47465252882447134,0.40078587865684373,0.3943622325823163,0.48138869481931634,0.3613016893595311,0.3554299129771779,0.4888037707756064,0.33406307358201104,0.336037388196902,0.6
0.5625,0.625,0.6065573770491803,0.375,0.515625,0.5081967213114754,0.5929904172082545,0.6319114523405028,0.6072849023235212,0.5719554264133833,0.6252750308850566,0.6312807605679299,0.5761265079874401,0.646074378918953,0.6658919194663712,0.5705717953157488,0.6423041150167271,0.6734892617334908,0.7333999999999999
0.30833333333333335,0.3238095238095238,0.3137254901960784,0.18333333333333332,0.18095238095238095,0.17647058823529413,0.4577134985442014,0.3729791227826661,0.3557921092443565,0.26479518134587227,0.24931600985318875,0.24599356674097456,0.24051385189623015,0.23290308899147705,0.23628320167269223,0.23106221526068205,0.2317233674576198,0.24298509390350048,0.33340000000000003
0.5396825396825397,0.5159235668789809,0.5133333333333333,0.48677248677248675,0.4585987261146497,0.4533333333333333,0.6934068594016907,0.6494558243366789,0.6425683205918629,0.5655083208670149,0.48619457326890997,0.4715719637525214,0.5766408553529532,0.4658092439680685,0.4520122338456551,0.6003226425956403,0.44802080816891066,0.4364302397828671,0.72
0.6223776223776224,0.6181818181818182,0.6132075471698113,0.5594405594405595,0.6181818181818182,0.44339622641509435,0.7490291668880056,0.7125263986543722,0.7091952110610175,0.5677837701289372,0.5777317051001741,0.590704589803545,0.5525965830492099,0.5462579779051604,0.5679749658975689,0.5481755554227252,0.5198887064793104,0.5408011345666572,0.76
0.6176470588235294,0.7108433734939759,0.7037037037037037,0.5490196078431373,0.6265060240963856,0.6296296296296297,0.6229637971821808,0.7405314937524464,0.7258826071825819,0.5895390233672497,0.6641726619586003,0.64909152630927,0.5422978959785063,0.6077096959868872,0.5949302113074278,0.49409589149367816,0.5596532388180107,0.5696775280388309,0.6799999999999999
0.5229357798165137,0.44047619047619047,0.43373493975903615,0.46788990825688076,0.2976190476190476,0.18072289156626506,0.5366073711308836,0.4704843324754328,0.4654037398505413,0.42913590744974606,0.3606517942526157,0.3546996710953188,0.41447397040953843,0.35032683573695966,0.3451213460223919,0.3906250594462026,0.331410952750379,0.32704283321944105,0.6799999999999999
0.676056338028169,0.6601941747572816,0.6666666666666666,0.676056338028169,0.6601941747572816,0.6666666666666666,0.8553539314247294,0.8191366203261533,0.8256572700618591,0.7988272742567563,0.7180408233062724,0.7240103356368311,0.8061696071997879,0.6915730071450031,0.6965010252221377,0.8242978271895802,0.6842551620292847,0.6882450443077286,0.76
0.4492753623188406,0.49107142857142855,0.49107142857142855,0.4492753623188406,0.49107142857142855,0.49107142857142855,0.5722139244139698,0.5723219035517204,0.5723219035517204,0.4783239110347312,0.4936708656400608,0.4936708656400608,0.44509086454677016,0.4762987230662236,0.4762987230662236,0.42256109654972407,0.4734926788486557,0.4734926788486557,0.5599999999999999
0.7266187050359713,0.7301587301587301,0.7295081967213115,0.7266187050359713,0.7301587301587301,0.7295081967213115,0.8523461823025967,0.8629093699075064,0.8652470841330836,0.7625929139926821,0.7416570900061578,0.7459741209592821,0.7446279047456736,0.714495985298891,0.7264086674718004,0.7317155983753352,0.7005917400167767,0.7237204011525704,0.75
0.8,0.7154471544715447,0.7131147540983607,0.703030303030303,0.7154471544715447,0.7131147540983607,0.8752961625100227,0.8092933807872034,0.8079152800509788,0.7902421903660155,0.6712881552818778,0.6736125232682231,0.7870676239749299,0.6451265084763373,0.6514762505215872,0.7762912386668883,0.6112157833098834,0.6204233110958619,0.8800000000000001
0.6857142857142857,0.7088607594936709,0.7012987012987013,0.4380952380952381,0.4050632911392405,0.38961038961038963,0.7923175115639671,0.7701319486652515,0.7746540982516174,0.6928882220266965,0.6767556095102142,0.6781531132158624,0.6961819600828332,0.6572394511491426,0.6577404687180665,0.7034273946619813,0.6350900151903411,0.6210789371071248,0.75
0.8099173553719008,0.8811881188118812,0.8811881188118812,0.6694214876033058,0.7128712871287128,0.7128712871287128,0.8518512508212913,0.8957814688319151,0.8957814688319151,0.7531412274138315,0.8022067661268748,0.8022067661268748,0.6971385607113142,0.7297065199462094,0.7297065199462094,0.664010885349137,0.6833257318465363,0.6833257318465363,0.55
0.6197183098591549,0.5631067961165048,0.5631067961165048,0.6197183098591549,0.4854368932038835,0.4854368932038835,0.7845665177925735,0.6847870525106566,0.6847870525106566,0.7473485142582157,0.6541754670664612,0.6541754670664612,0.7522512489254336,0.6726414879349355,0.6726414879349355,0.7631015503445892,0.6939059196456285,0.6939059196456285,0.75
0.4,0.4235294117647059,0.4166666666666667,0.2761904761904762,0.27058823529411763,0.2619047619047619,0.4597629752611683,0.4532470494135611,0.47279418604111556,0.34277613879834073,0.3517146386883632,0.3623418165252532,0.3077490452562412,0.3218098748992713,0.3371287117220834,0.30607856683186463,0.33282190001532913,0.33989414649330263,0.45
0.5725806451612904,0.47674418604651164,0.4880952380952381,0.5080645161290323,0.47674418604651164,0.4880952380952381,0.6621599449891034,0.5875499617096095,0.6134115454272843,0.5062566949114236,0.4540271151255455,0.4978450233548779,0.4536011292375333,0.3960751795076955,0.4539014534715896,0.4334917735225399,0.36701694218276787,0.43350153414711456,0.76
0.4537037037037037,0.475,0.4810126582278481,0.4537037037037037,0.475,0.4810126582278481,0.5308808351380607,0.4746840545157553,0.47906874320284526,0.39080872281969453,0.3345411204932322,0.3377606572254997,0.3904386324810924,0.33469508166751266,0.33758138168249047,0.3992120598020075,0.35537493756196875,0.35806594729624125,0.64
0.3409090909090909,0.3838383838383838,0.375,0.20454545454545456,0.20202020202020202,0.19791666666666666,0.4521084819082164,0.43300555287752845,0.4206443057654167,0.3488420448218101,0.3707556460645926,0.35297011379060045,0.3295543844487017,0.3594652318906139,0.34428662207140165,0.3249278835033246,0.3751911530290203,0.37125418015540335,0.76
0.5283018867924528,0.5153846153846153,0.5234375,0.4276729559748428,0.5153846153846153,0.5234375,0.5804530140425713,0.5939202312355282,0.599381106706866,0.38749667245554503,0.429025794180604,0.4317586032872753,0.3555651089710722,0.4157161422654199,0.41799924175175074,0.3345473370420164,0.4053317090104342,0.40363201655196596,0.96
0.535483870967742,0.559322033898305,0.5565217391304348,0.535483870967742,0.559322033898305,0.5565217391304348,0.6504349162881099,0.6147934103555556,0.6108905485496362,0.586646241193121,0.49449142948737396,0.5067010778869545,0.6020940823969427,0.48112954791766893,0.49569530888450997,0.6288854310735656,0.49729395082883515,0.5087890682426922,0.8
0.4540540540540541,0.4726027397260274,0.45390070921985815,0.42702702702702705,0.4383561643835616,0.3546099290780142,0.6176308467873096,0.6158589503861404,0.5857213162338794,0.3833775244126133,0.4357783460229301,0.39682978826133863,0.31104321601818163,0.40576370049949784,0.36688148238842105,0.26562654085687487,0.38399029552552,0.3453459467883298,0.27999999999999997
0.631578947368421,0.582089552238806,0.5877862595419847,0.4853801169590643,0.5298507462686567,0.5343511450381679,0.7255111256322386,0.698881283964047,0.7052661193017252,0.5919649067612625,0.5592496815734114,0.5672789955879577,0.5669522592003373,0.5203270834852592,0.5264364697595831,0.5477045568963628,0.498040920651248,0.4980204079554074,0.8400000000000001
0.518796992481203,0.5700934579439252,0.5700934579439252,0.518796992481203,0.5700934579439252,0.5700934579439252,0.6228302727777258,0.5940496257950503,0.6001520420456743,0.5060518631232301,0.48883634869848547,0.493573276682221,0.4940811822423506,0.484925362171313,0.48892154543046684,0.49043533756852475,0.5007417889195298,0.5041344116595013,0.36
0.75,0.75,0.75,0.7125,0.7058823529411765,0.7058823529411765,0.7770525418757519,0.7506910970547103,0.7553491643590762,0.7199411036873274,0.678640270069722,0.6832933676309789,0.741779208489568,0.6854631636701194,0.6896422562641616,0.7514868018910733,0.68010851891382,0.6837218504001821,0.8400000000000001
0.3979591836734694,0.39705882352941174,0.40625,0.30612244897959184,0.27941176470588236,0.28125,0.5143947790670971,0.43155053271073807,0.42408720490091073,0.4915706699710658,0.3599206120022343,0.3702348318812359,0.5321320598713946,0.3463502477065858,0.3544945257799743,0.5566378662352808,0.32571061039557375,0.34683575322555427,0.4
0.3050847457627119,0.37755102040816324,0.38144329896907214,0.2627118644067797,0.32653061224489793,0.32989690721649484,0.37399126084624856,0.36646220572854543,0.37363165377644664,0.2987994548688397,0.2843096354069924,0.29667233082797795,0.31073974869278675,0.29090443218428247,0.2962481469329141,0.3248267527755962,0.3069738821806728,0.3080129884034975,0.52
0.7951807228915663,0.7547169811320755,0.7547169811320755,0.7951807228915663,0.7547169811320755,0.7547169811320755,0.8069909791536253,0.7719168093934573,0.7719168093934573,0.7670499246935056,0.72823100385967,0.72823100385967,0.7472646445184246,0.7026274433424124,0.7026274433424124,0.7251954867623618,0.6846789351308535,0.6846789351308535,0.65
0.6666666666666666,0.6637931034482759,0.6578947368421053,0.4740740740740741,0.5,0.49122807017543857,0.7560155878374157,0.7451121189532052,0.7489259555515355,0.6367670556726837,0.6602895092180394,0.6668364959872195,0.6100171498305788,0.6633327215350643,0.6691279059774649,0.5938324214323253,0.6684015712032054,0.6669191453398835,1.0
0.5794392523364486,0.6447368421052632,0.6447368421052632,0.5327102803738317,0.4605263157894737,0.4605263157894737,0.663238757492088,0.622466064490023,0.622466064490023,0.4978615405797996,0.45222626285333417,0.45222626285333417,0.4518605088906596,0.3829244750809955,0.3829244750809955,0.4281458251930946,0.3393649641082259,0.3393649641082259,0.6
0.6609195402298851,0.7021276595744681,0.7021276595744681,0.6609195402298851,0.7021276595744681,0.7021276595744681,0.8339843923657649,0.8286769496006916,0.8286769496006916,0.7258904690885112,0.7287984552662312,0.7287984552662312,0.7133685977492839,0.6994271177211897,0.6994271177211897,0.7084616645962307,0.6751977948326638,0.6751977948326638,0.75
0.6951219512195121,0.7398373983739838,0.7355371900826446,0.6524390243902439,0.6829268292682927,0.6776859504132231,0.7786821828838515,0.7721120754849784,0.7761868563374992,0.6762235555532927,0.674157475675394,0.6690669971625705,0.630944555633746,0.633273425630477,0.6202707393226649,0.5895949822130463,0.5885425642400915,0.5654058637918815,0.85
0.8503937007874016,0.925531914893617,0.9239130434782609,0.7480314960629921,0.925531914893617,0.9239130434782609,0.8741584776913484,0.9705019228223702,0.9697817226012373,0.7988236648355659,0.9190914052542785,0.9171531632326736,0.7394531432587399,0.8862780887912128,0.8839536932781796,0.7030118408538196,0.8704837794455857,0.8684544294203498,0.95
0.4369747899159664,0.43010752688172044,0.43010752688172044,0.29411764705882354,0.24731182795698925,0.24731182795698925,0.6210098028021825,0.5350678097173774,0.5350678097173774,0.4978969774395061,0.3978068795341111,0.3978068795341111,0.48481947134564496,0.3531949006029767,0.3531949006029767,0.48577024131868707,0.3313239377218042,0.3313239377218042,0.65
0.38011695906432746,0.36752136752136755,0.36283185840707965,0.34502923976608185,0.3162393162393162,0.30973451327433627,0.5474710903815049,0.4475444850063383,0.44135531669298556,0.4450321596247272,0.3539559725105166,0.35087245652382004,0.4658790061189913,0.3808398825995541,0.37436294701203615,0.48663221763493947,0.41148941456963106,0.40783458179100285,0.75
0.5268817204301075,0.4864864864864865,0.4794520547945205,0.45161290322580644,0.32432432432432434,0.3287671232876712,0.6838070252678194,0.7297247904484059,0.7262454503161229,0.5347458845315821,0.5946641462532647,0.5889387910663424,0.5090950482953106,0.5578478538549603,0.5629637698953764,0.4911948612705338,0.5240685330103274,0.5365712928719468,0.65
0.6162790697674418,0.6119402985074627,0.6153846153846154,0.5348837209302325,0.373134328358209,0.5230769230769231,0.6860961847816224,0.7224272686115321,0.7270503017712104,0.461245861273897,0.5401994955524634,0.5770682374374849,0.4414233621210146,0.5095724265291034,0.5607223783306464,0.4356208317166594,0.48546308261558707,0.5463772839088141,0.76
0.8024691358024691,0.6727272727272727,0.6851851851851852,0.7037037037037037,0.6727272727272727,0.6851851851851852,0.7309870691702323,0.7423488900663264,0.7592660192821379,0.7087016045872703,0.6448886652031117,0.6570805452361497,0.696205574907636,0.5741136716643718,0.5652686645611842,0.6719754204696828,0.5292206106340365,0.5093520837999193,1.0
0.7844311377245509,0.7446808510638298,0.7410071942446043,0.7844311377245509,0.7446808510638298,0.7410071942446043,0.7844904054356301,0.753082035349147,0.7549776713914517,0.7046724294668062,0.6611130394669184,0.6784442558209893,0.6937288055815356,0.6543569539737661,0.6736050329672978,0.6902759991367832,0.6529725136311171,0.6698167287089493,0.72
0.5054945054945055,0.5522388059701493,0.5454545454545454,0.5054945054945055,0.5522388059701493,0.5454545454545454,0.5517020059540436,0.5746306099687156,0.5767169637367687,0.45154115313152937,0.48862264863563015,0.48842074326612317,0.4306837971444458,0.4721606181973254,0.4714308128994659,0.4204568418018734,0.46267168562160693,0.47011658662684963,0.76
0.5294117647058824,0.5555555555555556,0.5384615384615384,0.5294117647058824,0.4074074074074074,0.21153846153846154,0.5866035022323965,0.6149460421701616,0.601572920845203,0.41456905500274766,0.4745098073342533,0.45552245850239764,0.3501998286327675,0.4202427757963846,0.40187921442242047,0.3238454149420617,0.3724654300394094,0.35534471764680536,0.4
0.6222222222222222,0.5294117647058824,0.5294117647058824,0.5333333333333333,0.39705882352941174,0.39705882352941174,0.5151289428438259,0.5038666013180113,0.5038666013180113,0.5008420365089332,0.4725332066589431,0.4725332066589431,0.49013780793364703,0.4575135070414194,0.4575135070414194,0.4830324030785014,0.44231145713548825,0.44231145713548825,0.6799999999999999
0.7239583333333334,0.7191780821917808,0.7222222222222222,0.609375,0.6712328767123288,0.6736111111111112,0.9007412411433118,0.8966011596985112,0.8964240846079083,0.8288528100576582,0.8082064370340918,0.8114019119198692,0.821615234873414,0.7636834319844397,0.7662474514422374,0.8245396174917158,0.7500453500957087,0.7522149109528969,0.8400000000000001
0.5548780487804879,0.5789473684210527,0.5765765765765766,0.5548780487804879,0.5789473684210527,0.5765765765765766,0.7251764935179934,0.6414587526925833,0.6282218074748771,0.6138708512234669,0.549235960487912,0.5482491536795508,0.571120732548427,0.500735447270423,0.5039657199036889,0.5306985925405113,0.4385949006511317,0.44479833035133376,0.6799999999999999
0.44594594594594594,0.5294117647058824,0.5416666666666666,0.3783783783783784,0.5294117647058824,0.5416666666666666,0.5486308197289009,0.535591911563249,0.5261753078836485,0.43814660278487055,0.47152467808629217,0.45978631757909644,0.4070395784250835,0.46121461471536285,0.4385873955265843,0.42805693386481136,0.45946603012943943,0.42900014332851893,0.6
